trip_id,train_number,date_trip,stop_sequence,stop_id,stop_name,arrival_th,departure_th,arrival_delay_s,departure_delay_s,arrival_real,departure_real,retard_s,train_status,updated_at,retard_m
,2571,20260424,2,StopPoint:OCETGV INOUI-87141002,Nancy,10:49:00,10:49:00,0,0,,,0,finished,1776087043,0.0
,2573,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:07:00,18:07:00,0,0,18:07:00,18:07:00,0,upcoming,1776087043,0.0
,2573,20260731,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,19:06:00,19:09:00,0,0,19:06:00,19:09:00,0,upcoming,1776087043,0.0
,2573,20260731,2,StopPoint:OCETGV INOUI-87141002,Nancy,19:44:00,19:58:00,0,0,19:44:00,19:58:00,0,upcoming,1776087043,0.0
,2573,20260731,3,StopPoint:OCETGV INOUI-87144006,Épinal,20:39:00,20:42:00,0,0,20:39:00,20:42:00,0,upcoming,1776087043,0.0
,2573,20260731,4,StopPoint:OCETGV INOUI-87144451,Remiremont,21:06:00,21:06:00,0,0,21:06:00,21:06:00,0,upcoming,1776087043,0.0
,2574,20260718,0,StopPoint:OCETGV INOUI-87144451,Remiremont,05:59:00,05:59:00,0,0,,,0,finished,1776087043,0.0
,2574,20260718,1,StopPoint:OCETGV INOUI-87144006,Épinal,06:20:00,06:23:00,0,0,,,0,finished,1776087043,0.0
,2574,20260718,2,StopPoint:OCETGV INOUI-87141002,Nancy,07:05:00,07:16:00,0,0,,,0,finished,1776087043,0.0
,2574,20260718,3,StopPoint:OCETGV INOUI-87113001,Paris Est,08:46:00,08:46:00,0,0,,,0,finished,1776087043,0.0
,2583,20260701,0,StopPoint:OCETGV INOUI-87113001,Paris Est,19:24:00,19:24:00,0,0,19:24:00,19:24:00,0,upcoming,1776087043,0.0
,2583,20260701,1,StopPoint:OCETGV INOUI-87141002,Nancy,20:55:00,21:05:00,0,0,20:55:00,21:05:00,0,upcoming,1776087043,0.0
,2583,20260701,2,StopPoint:OCETGV INOUI-87215012,Sarrebourg,21:42:00,21:45:00,0,0,21:42:00,21:45:00,0,upcoming,1776087043,0.0
,2583,20260701,3,StopPoint:OCETGV INOUI-87212225,Saverne,22:01:00,22:04:00,0,0,22:01:00,22:04:00,0,upcoming,1776087043,0.0
,2583,20260701,4,StopPoint:OCETGV INOUI-87212027,Strasbourg,22:37:00,22:37:00,0,0,22:37:00,22:37:00,0,upcoming,1776087043,0.0
,2584,20260703,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,05:41:00,05:41:00,0,0,,,0,finished,1776087043,0.0
,2584,20260703,1,StopPoint:OCETGV INOUI-87212225,Saverne,06:03:00,06:06:00,0,0,,,0,finished,1776087043,0.0
,2584,20260703,2,StopPoint:OCETGV INOUI-87215012,Sarrebourg,06:21:00,06:24:00,0,0,,,0,finished,1776087043,0.0
,2584,20260703,3,StopPoint:OCETGV INOUI-87141150,Lunéville,06:46:00,06:49:00,0,0,,,0,finished,1776087043,0.0
,2584,20260703,4,StopPoint:OCETGV INOUI-87141002,Nancy,07:09:00,07:16:00,0,0,,,0,finished,1776087043,0.0
,2584,20260703,5,StopPoint:OCETGV INOUI-87113001,Paris Est,08:46:00,08:46:00,0,0,,,0,finished,1776087043,0.0
,2593,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:07:00,18:07:00,0,0,18:07:00,18:07:00,0,upcoming,1776087043,0.0
,2593,20260731,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,19:06:00,19:09:00,0,0,19:06:00,19:09:00,0,upcoming,1776087043,0.0
,2593,20260731,2,StopPoint:OCETGV INOUI-87141002,Nancy,19:44:00,19:50:00,0,0,19:44:00,19:50:00,0,upcoming,1776087043,0.0
,2593,20260731,3,StopPoint:OCETGV INOUI-87141150,Lunéville,20:08:00,20:11:00,0,0,20:08:00,20:11:00,0,upcoming,1776087043,0.0
,2593,20260731,4,StopPoint:OCETGV INOUI-87144014,Saint-Dié-des-Vosges,20:47:00,20:47:00,0,0,20:47:00,20:47:00,0,upcoming,1776087043,0.0
,2596,20260703,0,StopPoint:OCETGV INOUI-87144014,Saint-Dié-des-Vosges,07:15:00,07:15:00,0,0,,,0,finished,1776087043,0.0
,2596,20260703,1,StopPoint:OCETGV INOUI-87141002,Nancy,08:09:00,08:16:00,0,0,,,0,finished,1776087043,0.0
,2596,20260703,2,StopPoint:OCETGV INOUI-87113001,Paris Est,09:46:00,09:46:00,0,0,,,0,finished,1776087043,0.0
,2613,20260702,0,StopPoint:OCETGV INOUI-87113001,Paris Est,15:24:00,15:24:00,0,0,15:24:00,15:24:00,0,active,1776087043,0.0
,2613,20260702,1,StopPoint:OCETGV INOUI-87192039,Metz,16:48:00,16:48:00,0,0,16:48:00,16:48:00,0,active,1776087043,0.0
,2625,20260629,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:40:00,18:40:00,0,0,18:40:00,18:40:00,0,upcoming,1776087043,0.0
,2625,20260629,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,19:19:00,19:22:00,0,0,19:19:00,19:22:00,0,upcoming,1776087043,0.0
,2625,20260629,2,StopPoint:OCETGV INOUI-87192039,Metz,20:10:00,20:10:00,0,0,20:10:00,20:10:00,0,upcoming,1776087043,0.0
,2650,20260703,0,StopPoint:OCETGV INOUI-87192039,Metz,06:23:00,06:23:00,0,0,,,0,finished,1776087043,0.0
,2650,20260703,1,StopPoint:OCETGV INOUI-87113001,Paris Est,07:50:00,07:50:00,0,0,,,0,finished,1776087043,0.0
,2656,20260730,0,StopPoint:OCETGV INOUI-87192039,Metz,08:54:00,08:54:00,0,0,,,0,finished,1776087043,0.0
,2656,20260730,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,09:21:00,09:24:00,0,0,,,0,finished,1776087043,0.0
,2656,20260730,2,StopPoint:OCETGV INOUI-87113001,Paris Est,10:24:00,10:24:00,0,0,,,0,finished,1776087043,0.0
,2680,20260702,0,StopPoint:OCETGV INOUI-87192039,Metz,17:20:00,17:20:00,0,0,17:20:00,17:20:00,0,upcoming,1776087043,0.0
,2680,20260702,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,18:08:00,18:11:00,0,0,18:08:00,18:11:00,0,upcoming,1776087043,0.0
,2680,20260702,2,StopPoint:OCETGV INOUI-87113001,Paris Est,18:52:00,18:52:00,0,0,18:52:00,18:52:00,0,upcoming,1776087043,0.0
,2706,20260731,0,StopPoint:OCETGV INOUI-87171009,Reims,06:45:00,06:45:00,0,0,,,0,finished,1776087043,0.0
,2706,20260731,1,StopPoint:OCETGV INOUI-87113001,Paris Est,07:31:00,07:31:00,0,0,,,0,finished,1776087043,0.0
,2707,20260703,0,StopPoint:OCETGV INOUI-87113001,Paris Est,07:39:00,07:39:00,0,0,,,0,finished,1776087043,0.0
,2707,20260703,1,StopPoint:OCETGV INOUI-87171009,Reims,08:25:00,08:25:00,0,0,,,0,finished,1776087043,0.0
,2709,20260424,0,StopPoint:OCETGV INOUI-87113001,Paris Est,08:28:00,08:28:00,0,0,,,0,finished,1776087043,0.0
,2709,20260424,1,StopPoint:OCETGV INOUI-87171009,Reims,09:14:00,09:14:00,0,0,,,0,finished,1776087043,0.0
,2712,20260713,0,StopPoint:OCETGV INOUI-87171009,Reims,07:45:00,07:45:00,0,0,,,0,finished,1776087043,0.0
,2712,20260713,1,StopPoint:OCETGV INOUI-87113001,Paris Est,08:31:00,08:31:00,0,0,,,0,finished,1776087043,0.0
,2714,20260606,0,StopPoint:OCETGV INOUI-87172254,Sedan,06:53:00,06:53:00,0,0,,,0,finished,1776087043,0.0
,2714,20260606,1,StopPoint:OCETGV INOUI-87172007,Charleville-Mézières,07:07:00,07:17:00,0,0,,,0,finished,1776087043,0.0
,2714,20260606,2,StopPoint:OCETGV INOUI-87172270,Rethel,07:44:00,07:47:00,0,0,,,0,finished,1776087043,0.0
,2714,20260606,3,StopPoint:OCETGV INOUI-87171009,Reims,08:09:00,08:15:00,0,0,,,0,finished,1776087043,0.0
,2714,20260606,4,StopPoint:OCETGV INOUI-87113001,Paris Est,09:01:00,09:01:00,0,0,,,0,finished,1776087043,0.0
,2716,20260703,0,StopPoint:OCETGV INOUI-87171009,Reims,08:45:00,08:45:00,0,0,,,0,finished,1776087043,0.0
,2716,20260703,1,StopPoint:OCETGV INOUI-87113001,Paris Est,09:31:00,09:31:00,0,0,,,0,finished,1776087043,0.0
,2719,20260703,0,StopPoint:OCETGV INOUI-87113001,Paris Est,10:28:00,10:28:00,0,0,,,0,finished,1776087043,0.0
,2719,20260703,1,StopPoint:OCETGV INOUI-87171009,Reims,11:14:00,11:14:00,0,0,,,0,finished,1776087043,0.0
,2722,20260703,0,StopPoint:OCETGV INOUI-87171009,Reims,11:56:00,11:56:00,0,0,,,0,finished,1776087043,0.0
,2722,20260703,1,StopPoint:OCETGV INOUI-87113001,Paris Est,12:42:00,12:42:00,0,0,,,0,finished,1776087043,0.0
,2730,20260424,0,StopPoint:OCETGV INOUI-87171009,Reims,14:15:00,14:15:00,0,0,,,0,finished,1776087043,0.0
,2730,20260424,1,StopPoint:OCETGV INOUI-87113001,Paris Est,15:01:00,15:01:00,0,0,,,0,finished,1776087043,0.0
,2743,20260703,0,StopPoint:OCETGV INOUI-87113001,Paris Est,15:42:00,15:42:00,0,0,15:42:00,15:42:00,0,upcoming,1776087043,0.0
,2743,20260703,1,StopPoint:OCETGV INOUI-87171009,Reims,16:28:00,16:28:00,0,0,16:28:00,16:28:00,0,upcoming,1776087043,0.0
,2747,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,17:28:00,17:28:00,0,0,17:28:00,17:28:00,0,upcoming,1776087043,0.0
,2747,20260731,1,StopPoint:OCETGV INOUI-87171009,Reims,18:14:00,18:14:00,0,0,18:14:00,18:14:00,0,upcoming,1776087043,0.0
,2751,20260607,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:28:00,18:28:00,0,0,18:28:00,18:28:00,0,upcoming,1776087043,0.0
,2751,20260607,1,StopPoint:OCETGV INOUI-87171009,Reims,19:14:00,19:20:00,0,0,19:14:00,19:20:00,0,upcoming,1776087043,0.0
,2751,20260607,2,StopPoint:OCETGV INOUI-87172270,Rethel,19:40:00,19:43:00,0,0,19:40:00,19:43:00,0,upcoming,1776087043,0.0
,2751,20260607,3,StopPoint:OCETGV INOUI-87172007,Charleville-Mézières,20:11:00,20:20:00,0,0,20:11:00,20:20:00,0,upcoming,1776087043,0.0
,2751,20260607,4,StopPoint:OCETGV INOUI-87172254,Sedan,20:35:00,20:35:00,0,0,20:35:00,20:35:00,0,upcoming,1776087043,0.0
,2752,20260731,0,StopPoint:OCETGV INOUI-87171009,Reims,16:59:00,16:59:00,0,0,16:59:00,16:59:00,0,upcoming,1776087043,0.0
,2752,20260731,1,StopPoint:OCETGV INOUI-87113001,Paris Est,17:46:00,17:46:00,0,0,17:46:00,17:46:00,0,upcoming,1776087043,0.0
,2759,20260730,0,StopPoint:OCETGV INOUI-87113001,Paris Est,20:58:00,20:58:00,0,0,20:58:00,20:58:00,0,upcoming,1776087043,0.0
,2759,20260730,1,StopPoint:OCETGV INOUI-87171009,Reims,21:44:00,21:44:00,0,0,21:44:00,21:44:00,0,upcoming,1776087043,0.0
,2760,20260725,0,StopPoint:OCETGV INOUI-87171009,Reims,19:00:00,19:00:00,0,0,19:00:00,19:00:00,0,upcoming,1776087043,0.0
,2760,20260725,1,StopPoint:OCETGV INOUI-87113001,Paris Est,19:45:00,19:45:00,0,0,19:45:00,19:45:00,0,upcoming,1776087043,0.0
,2778,20260731,0,StopPoint:OCETGV INOUI-87175042,Bar-le-Duc,06:10:00,06:10:00,0,0,,,0,finished,1776087043,0.0
,2778,20260731,1,StopPoint:OCETGV INOUI-87174276,Vitry-le-François,06:33:00,06:36:00,0,0,,,0,finished,1776087043,0.0
,2778,20260731,2,StopPoint:OCETGV INOUI-87174003,Châlons-en-Champagne,06:52:00,06:55:00,0,0,,,0,finished,1776087043,0.0
,2778,20260731,3,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,07:14:00,07:17:00,0,0,,,0,finished,1776087043,0.0
,2778,20260731,4,StopPoint:OCETGV INOUI-87113001,Paris Est,08:01:00,08:01:00,0,0,,,0,finished,1776087043,0.0
,2785,20260423,0,StopPoint:OCETGV INOUI-87113001,Paris Est,19:28:00,19:28:00,0,0,19:28:00,19:28:00,0,upcoming,1776087043,0.0
,2785,20260423,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,20:08:00,20:11:00,0,0,20:08:00,20:11:00,0,upcoming,1776087043,0.0
,2785,20260423,2,StopPoint:OCETGV INOUI-87174003,Châlons-en-Champagne,20:33:00,20:36:00,0,0,20:33:00,20:36:00,0,upcoming,1776087043,0.0
,2785,20260423,3,StopPoint:OCETGV INOUI-87174276,Vitry-le-François,20:53:00,20:56:00,0,0,20:53:00,20:56:00,0,upcoming,1776087043,0.0
,2785,20260423,4,StopPoint:OCETGV INOUI-87175042,Bar-le-Duc,21:20:00,21:20:00,0,0,21:20:00,21:20:00,0,upcoming,1776087043,0.0
,2801,20260706,0,StopPoint:OCETGV INOUI-87113001,Paris Est,07:20:00,07:20:00,0,0,,,0,finished,1776087043,0.0
,2801,20260706,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,08:00:00,08:03:00,0,0,,,0,finished,1776087043,0.0
,2801,20260706,2,StopPoint:OCETGV INOUI-87192039,Metz,08:51:00,08:57:00,0,0,,,0,finished,1776087043,0.0
,2801,20260706,3,StopPoint:OCETGV INOUI-87191007,Thionville,09:16:00,09:20:00,0,0,,,0,finished,1776087043,0.0
,2801,20260706,4,StopPoint:OCETGV INOUI-82001000,Luxembourg,09:45:00,09:45:00,0,0,,,0,finished,1776087043,0.0
,2807,20260420,0,StopPoint:OCETGV INOUI-87113001,Paris Est,08:21:00,08:21:00,0,0,,,0,finished,1776087043,0.0
,2807,20260420,1,StopPoint:OCETGV INOUI-87192039,Metz,09:43:00,09:48:00,0,0,,,0,finished,1776087043,0.0
,2807,20260420,2,StopPoint:OCETGV INOUI-87191007,Thionville,10:08:00,10:11:00,0,0,,,0,finished,1776087043,0.0
,2807,20260420,3,StopPoint:OCETGV INOUI-82001000,Luxembourg,10:33:00,10:33:00,0,0,,,0,finished,1776087043,0.0
,2815,20260424,0,StopPoint:OCETGV INOUI-87113001,Paris Est,10:40:00,10:40:00,0,0,,,0,finished,1776087043,0.0
,2815,20260424,1,StopPoint:OCETGV INOUI-87192039,Metz,12:03:00,12:08:00,0,0,,,0,finished,1776087043,0.0
,2815,20260424,2,StopPoint:OCETGV INOUI-87191007,Thionville,12:28:00,12:30:00,0,0,,,0,finished,1776087043,0.0
,2815,20260424,3,StopPoint:OCETGV INOUI-82001000,Luxembourg,12:51:00,12:51:00,0,0,,,0,finished,1776087043,0.0
,2817,20260413,0,StopPoint:OCETGV INOUI-87113001,Paris Est,13:39:00,13:39:00,0,0,13:39:00,13:39:00,0,active,1776087043,0.0
,2817,20260413,1,StopPoint:OCETGV INOUI-87192039,Metz,15:03:00,15:09:00,0,0,15:03:00,15:09:00,0,active,1776087043,0.0
,2817,20260413,2,StopPoint:OCETGV INOUI-87191007,Thionville,15:28:00,15:30:00,0,0,15:28:00,15:30:00,0,active,1776087043,0.0
,2817,20260413,3,StopPoint:OCETGV INOUI-82001000,Luxembourg,15:51:00,15:51:00,0,0,15:51:00,15:51:00,0,active,1776087043,0.0
,2833,20260710,0,StopPoint:OCETGV INOUI-87113001,Paris Est,17:40:00,17:40:00,0,0,17:40:00,17:40:00,0,upcoming,1776087043,0.0
,2833,20260710,1,StopPoint:OCETGV INOUI-87192039,Metz,19:04:00,19:10:00,0,0,19:04:00,19:10:00,0,upcoming,1776087043,0.0
,2833,20260710,2,StopPoint:OCETGV INOUI-87191007,Thionville,19:27:00,19:30:00,0,0,19:27:00,19:30:00,0,upcoming,1776087043,0.0
,2833,20260710,3,StopPoint:OCETGV INOUI-82001000,Luxembourg,19:53:00,19:53:00,0,0,19:53:00,19:53:00,0,upcoming,1776087043,0.0
,2839,20260714,0,StopPoint:OCETGV INOUI-87113001,Paris Est,19:40:00,19:40:00,0,0,19:40:00,19:40:00,0,upcoming,1776087043,0.0
,2839,20260714,1,StopPoint:OCETGV INOUI-87192039,Metz,21:04:00,21:10:00,0,0,21:04:00,21:10:00,0,upcoming,1776087043,0.0
,2839,20260714,2,StopPoint:OCETGV INOUI-87191007,Thionville,21:28:00,21:31:00,0,0,21:28:00,21:31:00,0,upcoming,1776087043,0.0
,2839,20260714,3,StopPoint:OCETGV INOUI-82001000,Luxembourg,21:53:00,21:53:00,0,0,21:53:00,21:53:00,0,upcoming,1776087043,0.0
,2854,20260629,0,StopPoint:OCETGV INOUI-82001000,Luxembourg,06:39:00,06:39:00,0,0,,,0,finished,1776087043,0.0
,2854,20260629,1,StopPoint:OCETGV INOUI-87191007,Thionville,07:00:00,07:02:00,0,0,,,0,finished,1776087043,0.0
,2854,20260629,2,StopPoint:OCETGV INOUI-87192039,Metz,07:22:00,07:28:00,0,0,,,0,finished,1776087043,0.0
,2854,20260629,3,StopPoint:OCETGV INOUI-87113001,Paris Est,08:50:00,08:50:00,0,0,,,0,finished,1776087043,0.0
,2864,20260420,0,StopPoint:OCETGV INOUI-82001000,Luxembourg,10:08:00,10:08:00,0,0,,,0,finished,1776087043,0.0
,2864,20260420,1,StopPoint:OCETGV INOUI-87191007,Thionville,10:31:00,10:33:00,0,0,,,0,finished,1776087043,0.0
,2864,20260420,2,StopPoint:OCETGV INOUI-87192039,Metz,11:07:00,11:12:00,0,0,,,0,finished,1776087043,0.0
,2864,20260420,3,StopPoint:OCETGV INOUI-87113001,Paris Est,12:38:00,12:38:00,0,0,,,0,finished,1776087043,0.0
,2870,20260423,0,StopPoint:OCETGV INOUI-82001000,Luxembourg,14:10:00,14:10:00,0,0,14:10:00,14:10:00,0,active,1776087043,0.0
,2870,20260423,1,StopPoint:OCETGV INOUI-87191007,Thionville,14:31:00,14:34:00,0,0,14:31:00,14:34:00,0,active,1776087043,0.0
,2870,20260423,2,StopPoint:OCETGV INOUI-87192039,Metz,14:55:00,15:07:00,0,0,14:55:00,15:07:00,0,active,1776087043,0.0
,2870,20260423,3,StopPoint:OCETGV INOUI-87113001,Paris Est,16:30:00,16:30:00,0,0,16:30:00,16:30:00,0,active,1776087043,0.0
,2872,20260714,0,StopPoint:OCETGV INOUI-82001000,Luxembourg,16:10:00,16:10:00,0,0,16:10:00,16:10:00,0,upcoming,1776087043,0.0
,2872,20260714,1,StopPoint:OCETGV INOUI-87191007,Thionville,16:31:00,16:34:00,0,0,16:31:00,16:34:00,0,upcoming,1776087043,0.0
,2872,20260714,2,StopPoint:OCETGV INOUI-87192039,Metz,16:52:00,16:57:00,0,0,16:52:00,16:57:00,0,upcoming,1776087043,0.0
,2872,20260714,3,StopPoint:OCETGV INOUI-87113001,Paris Est,18:20:00,18:20:00,0,0,18:20:00,18:20:00,0,upcoming,1776087043,0.0
,2886,20260709,0,StopPoint:OCETGV INOUI-82001000,Luxembourg,18:46:00,18:46:00,0,0,18:46:00,18:46:00,0,upcoming,1776087043,0.0
,2886,20260709,1,StopPoint:OCETGV INOUI-87191007,Thionville,19:09:00,19:12:00,0,0,19:09:00,19:12:00,0,upcoming,1776087043,0.0
,2886,20260709,2,StopPoint:OCETGV INOUI-87192039,Metz,19:35:00,19:42:00,0,0,19:35:00,19:42:00,0,upcoming,1776087043,0.0
,2886,20260709,3,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,20:29:00,20:32:00,0,0,20:29:00,20:32:00,0,upcoming,1776087043,0.0
,2886,20260709,4,StopPoint:OCETGV INOUI-87113001,Paris Est,21:13:00,21:13:00,0,0,21:13:00,21:13:00,0,upcoming,1776087043,0.0
,5440,20260413,0,StopPoint:OCETGV INOUI-87581009,Bordeaux Saint-Jean,08:52:00,08:52:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,1,StopPoint:OCETGV INOUI-87583005,Angoulême,09:31:00,09:36:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,2,StopPoint:OCETGV INOUI-87575001,Poitiers,10:16:00,10:20:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,3,StopPoint:OCETGV INOUI-87571240,Saint-Pierre-des-Corps,10:51:00,10:56:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,4,StopPoint:OCETGV INOUI-87393702,Massy TGV,11:53:00,11:56:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,5,StopPoint:OCETGV INOUI-87111849,Marne-la-Vallée Chessy,12:26:00,12:32:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,6,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,13:01:00,13:04:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,7,StopPoint:OCETGV INOUI-87147322,Meuse TGV,13:28:00,13:31:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,8,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,13:50:00,13:53:00,0,0,,,0,finished,1776087043,0.0
,5440,20260413,9,StopPoint:OCETGV INOUI-87212027,Strasbourg,14:30:00,14:30:00,0,0,,,0,finished,1776087043,0.0
,5454,20260417,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,14:01:00,14:01:00,0,0,14:01:00,14:01:00,0,active,1776087043,0.0
,5454,20260417,1,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,14:36:00,14:39:00,0,0,14:36:00,14:39:00,0,active,1776087043,0.0
,5454,20260417,2,StopPoint:OCETGV INOUI-87147322,Meuse TGV,14:57:00,15:00:00,0,0,14:57:00,15:00:00,0,active,1776087043,0.0
,5454,20260417,3,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,15:23:00,15:26:00,0,0,15:23:00,15:26:00,0,active,1776087043,0.0
,5454,20260417,4,StopPoint:OCETGV INOUI-87271494,Aéroport Charles de Gaulle 2 TGV,15:57:00,16:12:00,0,0,15:57:00,16:12:00,0,active,1776087043,0.0
,5454,20260417,5,StopPoint:OCETGV INOUI-87111849,Marne-la-Vallée Chessy,16:23:00,16:31:00,0,0,16:23:00,16:31:00,0,active,1776087043,0.0
,5454,20260417,6,StopPoint:OCETGV INOUI-87393702,Massy TGV,17:02:00,17:05:00,0,0,17:02:00,17:05:00,0,active,1776087043,0.0
,5454,20260417,7,StopPoint:OCETGV INOUI-87571240,Saint-Pierre-des-Corps,18:03:00,18:07:00,0,0,18:03:00,18:07:00,0,active,1776087043,0.0
,5454,20260417,8,StopPoint:OCETGV INOUI-87575001,Poitiers,18:38:00,18:42:00,0,0,18:38:00,18:42:00,0,active,1776087043,0.0
,5454,20260417,9,StopPoint:OCETGV INOUI-87583005,Angoulême,19:20:00,19:23:00,0,0,19:20:00,19:23:00,0,active,1776087043,0.0
,5454,20260417,10,StopPoint:OCETGV INOUI-87581009,Bordeaux Saint-Jean,20:03:00,20:03:00,0,0,20:03:00,20:03:00,0,active,1776087043,0.0
,5460,20260418,0,StopPoint:OCETGV INOUI-87471003,Rennes,16:03:00,16:03:00,0,0,16:03:00,16:03:00,0,upcoming,1776087043,0.0
,5460,20260418,1,StopPoint:OCETGV INOUI-87396002,Le Mans,16:50:00,16:57:00,0,0,16:50:00,16:57:00,0,upcoming,1776087043,0.0
,5460,20260418,2,StopPoint:OCETGV INOUI-87393702,Massy TGV,17:45:00,17:54:00,0,0,17:45:00,17:54:00,0,upcoming,1776087043,0.0
,5460,20260418,3,StopPoint:OCETGV INOUI-87111849,Marne-la-Vallée Chessy,18:22:00,18:26:00,0,0,18:22:00,18:26:00,0,upcoming,1776087043,0.0
,5460,20260418,4,StopPoint:OCETGV INOUI-87271494,Aéroport Charles de Gaulle 2 TGV,18:37:00,18:54:00,0,0,18:37:00,18:54:00,0,upcoming,1776087043,0.0
,5460,20260418,5,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,19:29:00,19:35:00,0,0,19:29:00,19:35:00,0,upcoming,1776087043,0.0
,5460,20260418,6,StopPoint:OCETGV INOUI-87147322,Meuse TGV,20:00:00,20:07:00,0,0,20:00:00,20:07:00,0,upcoming,1776087043,0.0
,5460,20260418,7,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,20:25:00,20:28:00,0,0,20:25:00,20:28:00,0,upcoming,1776087043,0.0
,5460,20260418,8,StopPoint:OCETGV INOUI-87212027,Strasbourg,21:04:00,21:04:00,0,0,21:04:00,21:04:00,0,upcoming,1776087043,0.0
,5470,20260729,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,10:01:00,10:01:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,1,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,10:36:00,10:39:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,2,StopPoint:OCETGV INOUI-87147322,Meuse TGV,10:57:00,11:00:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,3,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,11:24:00,11:29:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,4,StopPoint:OCETGV INOUI-87271494,Aéroport Charles de Gaulle 2 TGV,12:00:00,12:16:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,5,StopPoint:OCETGV INOUI-87111849,Marne-la-Vallée Chessy,12:28:00,12:32:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,6,StopPoint:OCETGV INOUI-87393702,Massy TGV,13:04:00,13:12:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,7,StopPoint:OCETGV INOUI-87396002,Le Mans,13:59:00,14:02:00,0,0,,,0,finished,1776087043,0.0
,5470,20260729,8,StopPoint:OCETGV INOUI-87471003,Rennes,14:47:00,14:47:00,0,0,,,0,finished,1776087043,0.0
,5480,20260727,0,StopPoint:OCETGV INOUI-87481002,Nantes,14:08:00,14:08:00,0,0,14:08:00,14:08:00,0,active,1776087043,0.0
,5480,20260727,1,StopPoint:OCETGV INOUI-87484006,Angers Saint-Laud,14:45:00,14:48:00,0,0,14:45:00,14:48:00,0,active,1776087043,0.0
,5480,20260727,2,StopPoint:OCETGV INOUI-87396002,Le Mans,15:27:00,15:30:00,0,0,15:27:00,15:30:00,0,active,1776087043,0.0
,5480,20260727,3,StopPoint:OCETGV INOUI-87393702,Massy TGV,16:18:00,16:26:00,0,0,16:18:00,16:26:00,0,active,1776087043,0.0
,5480,20260727,4,StopPoint:OCETGV INOUI-87111849,Marne-la-Vallée Chessy,16:56:00,17:01:00,0,0,16:56:00,17:01:00,0,active,1776087043,0.0
,5480,20260727,5,StopPoint:OCETGV INOUI-87271494,Aéroport Charles de Gaulle 2 TGV,17:11:00,17:29:00,0,0,17:11:00,17:29:00,0,active,1776087043,0.0
,5480,20260727,6,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,18:00:00,18:09:00,0,0,18:00:00,18:09:00,0,active,1776087043,0.0
,5480,20260727,7,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,18:48:00,18:54:00,0,0,18:48:00,18:54:00,0,active,1776087043,0.0
,5480,20260727,8,StopPoint:OCETGV INOUI-87212027,Strasbourg,19:33:00,19:33:00,0,0,19:33:00,19:33:00,0,active,1776087043,0.0
,5482,20260703,0,StopPoint:OCETGV INOUI-87481002,Nantes,08:08:00,08:08:00,0,0,,,0,finished,1776087043,0.0
,5482,20260703,1,StopPoint:OCETGV INOUI-87484006,Angers Saint-Laud,08:45:00,08:48:00,0,0,,,0,finished,1776087043,0.0
,5482,20260703,2,StopPoint:OCETGV INOUI-87396002,Le Mans,09:27:00,09:30:00,0,0,,,0,finished,1776087043,0.0
